,from_author_date,to_author_date,ahead_by,behind_by,from_sha,to_sha,ahead_behind_sum,diff_author_dates,diff_author_days,from_commit_date,to_commit_date,diff_commit_dates,diff_commit_days,to_tag,from_tag,ratio_passed_builds,ratio_canceled_builds,ratio_failed_builds,ratio_errored_builds,ratio_pr_builds,mean_all_build_duration,median_all_build_duration,max_all_build_duration,min_all_build_duration,mean_failed_build_duration,median_failed_build_duration,max_failed_build_duration,min_failed_build_duration,mean_passed_build_duration,median_passed_build_duration,max_passed_build_duration,min_passed_build_duration,mean_n_builds_per_pull_request,median_n_builds_per_pull_request,max_n_builds_per_pull_request,min_n_builds_per_pull_request,not_passed_gp1_bs1_n_bursts_mean,not_passed_gp1_bs1_n_bursts_median,not_passed_gp1_bs1_n_bursts_max,not_passed_gp1_bs1_n_bursts_min,not_passed_gp1_bs1_burst_size_mean,not_passed_gp1_bs1_burst_size_median,not_passed_gp1_bs1_burst_size_max,not_passed_gp1_bs1_burst_size_min,not_passed_gp1_bs2_n_bursts_mean,not_passed_gp1_bs2_n_bursts_median,not_passed_gp1_bs2_n_bursts_max,not_passed_gp1_bs2_n_bursts_min,not_passed_gp1_bs2_burst_size_mean,not_passed_gp1_bs2_burst_size_median,not_passed_gp1_bs2_burst_size_max,not_passed_gp1_bs2_burst_size_min,not_passed_gp1_bs3_n_bursts_mean,not_passed_gp1_bs3_n_bursts_median,not_passed_gp1_bs3_n_bursts_max,not_passed_gp1_bs3_n_bursts_min,not_passed_gp1_bs3_burst_size_mean,not_passed_gp1_bs3_burst_size_median,not_passed_gp1_bs3_burst_size_max,not_passed_gp1_bs3_burst_size_min,not_passed_gp2_bs1_n_bursts_mean,not_passed_gp2_bs1_n_bursts_median,not_passed_gp2_bs1_n_bursts_max,not_passed_gp2_bs1_n_bursts_min,not_passed_gp2_bs1_burst_size_mean,not_passed_gp2_bs1_burst_size_median,not_passed_gp2_bs1_burst_size_max,not_passed_gp2_bs1_burst_size_min,not_passed_gp2_bs2_n_bursts_mean,not_passed_gp2_bs2_n_bursts_median,not_passed_gp2_bs2_n_bursts_max,not_passed_gp2_bs2_n_bursts_min,not_passed_gp2_bs2_burst_size_mean,not_passed_gp2_bs2_burst_size_median,not_passed_gp2_bs2_burst_size_max,not_passed_gp2_bs2_burst_size_min,not_passed_gp2_bs3_n_bursts_mean,not_passed_gp2_bs3_n_bursts_median,not_passed_gp2_bs3_n_bursts_max,not_passed_gp2_bs3_n_bursts_min,not_passed_gp2_bs3_burst_size_mean,not_passed_gp2_bs3_burst_size_median,not_passed_gp2_bs3_burst_size_max,not_passed_gp2_bs3_burst_size_min,not_passed_gp3_bs1_n_bursts_mean,not_passed_gp3_bs1_n_bursts_median,not_passed_gp3_bs1_n_bursts_max,not_passed_gp3_bs1_n_bursts_min,not_passed_gp3_bs1_burst_size_mean,not_passed_gp3_bs1_burst_size_median,not_passed_gp3_bs1_burst_size_max,not_passed_gp3_bs1_burst_size_min,not_passed_gp3_bs2_n_bursts_mean,not_passed_gp3_bs2_n_bursts_median,not_passed_gp3_bs2_n_bursts_max,not_passed_gp3_bs2_n_bursts_min,not_passed_gp3_bs2_burst_size_mean,not_passed_gp3_bs2_burst_size_median,not_passed_gp3_bs2_burst_size_max,not_passed_gp3_bs2_burst_size_min,not_passed_gp3_bs3_n_bursts_mean,not_passed_gp3_bs3_n_bursts_median,not_passed_gp3_bs3_n_bursts_max,not_passed_gp3_bs3_n_bursts_min,not_passed_gp3_bs3_burst_size_mean,not_passed_gp3_bs3_burst_size_median,not_passed_gp3_bs3_burst_size_max,not_passed_gp3_bs3_burst_size_min
16,2016-08-03 09:19:42,2016-10-11 07:02:29,592,0,8fd98eebd4c693bedae9c2ce45d6edc9ff2830fa,442f1a11b2365618f58f3f456a756995a6318225,592,68 days 21:42:47,68.90471064814814,2016-08-03 11:19:42,2016-10-11 09:02:29,68 days 21:42:47,68.90471064814814,6.1,6.0,0.7139874739039666,0.12630480167014613,0.07411273486430063,0.08559498956158663,0.5229645093945721,1603.2265135699374,1561.5,10819.0,0.0,1417.1549295774648,1005.0,6621.0,293.0,2019.7543859649122,1742.0,10819.0,1076.0,3.9649122807017543,2.0,257,1,0.7063291139240506,0.0,243.0,0.0,2.014336917562724,1.0,90.0,0.0,0.2626582278481013,0.0,74.0,0.0,3.727710843373494,2.0,90.0,0.0,0.1240506329113924,0.0,31.0,0.0,5.658163265306122,4.0,90.0,0.0,0.5101265822784811,0.0,230.0,0.0,2.1811414392059554,1.0,89.0,0.0,0.23417721518987342,0.0,79.0,0.0,3.572972972972973,2.0,89.0,0.0,0.10379746835443038,0.0,33.0,0.0,5.548780487804878,4.0,89.0,0.0,0.37911392405063293,0.0,210.0,0.0,2.4006677796327214,2.0,89.0,0.0,0.189873417721519,0.0,82.0,0.0,3.796666666666667,3.0,89.0,0.0,0.09683544303797469,0.0,36.0,0.0,5.522875816993464,4.0,89.0,0.0
17,2016-10-11 07:02:29,2016-11-17 19:45:38,4,0,442f1a11b2365618f58f3f456a756995a6318225,6a70cefe40b1b8127eb4e7ef3436a5c43fe938b4,4,37 days 12:43:09,37.52996527777777,2016-10-11 09:02:29,2016-11-17 20:45:38,37 days 11:43:09,37.48829861111111,6.1.1,6.1,0.75,0.0,0.25,0.0,0.0,1205.25,1168.5,1377.0,1107.0,1123.0,1123.0,1123.0,1123.0,1232.6666666666667,1214.0,1377.0,1107.0,2.0,2.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2016-11-17 19:45:38,2016-12-13 15:05:23,692,0,6a70cefe40b1b8127eb4e7ef3436a5c43fe938b4,4a28f29f95254b58f3cf0a0871bc632e998403f5,692,25 days 19:19:45,25.805381944444445,2016-11-17 20:45:38,2016-12-13 16:05:23,25 days 19:19:45,25.805381944444445,6.2,6.1.1,0.7380410022779044,0.13211845102505695,0.07972665148063782,0.05011389521640091,0.5671981776765376,1523.1856492027334,1544.0,9277.0,-1.0,1237.4285714285713,1048.0,6955.0,221.0,1850.5817901234568,1678.5,9277.0,862.0,4.355329949238579,1.0,224,1,0.871244635193133,0.0,17.0,0.0,1.645320197044335,1.0,7.0,0.0,0.3261802575107296,0.0,4.0,0.0,2.723684210526316,2.0,7.0,0.0,0.12446351931330472,0.0,2.0,0.0,3.896551724137931,3.0,7.0,0.0,0.6566523605150214,0.0,17.0,0.0,1.9215686274509804,2.0,10.0,0.0,0.33047210300429186,0.0,4.0,0.0,2.831168831168831,2.0,10.0,0.0,0.12875536480686695,0.0,2.0,0.0,4.133333333333334,3.0,10.0,0.0,0.463519313304721,0.0,14.0,0.0,1.962962962962963,2.0,9.0,0.0,0.2532188841201717,0.0,5.0,0.0,2.76271186440678,2.0,9.0,0.0,0.10300429184549356,0.0,2.0,0.0,3.875,3.0,9.0,0.0
19,2016-12-13 15:05:23,2017-03-14 09:12:39,1015,0,4a28f29f95254b58f3cf0a0871bc632e998403f5,43ea4f4c43aa89d4c435017f86d0da254e115e6b,1015,90 days 18:07:16,90.75504629629627,2016-12-13 16:05:23,2017-03-14 10:12:39,90 days 18:07:16,90.75504629629627,6.3,6.2,0.6958725561187545,0.1223750905141202,0.11368573497465605,0.06806661839246922,0.6053584359160029,1158.3417813178855,1375.0,3280.0,-114271.0,948.5987261146497,821.0,2602.0,83.0,1568.3683662851197,1513.0,3062.0,484.0,4.3841269841269845,2.0,362,1,0.8578431372549019,0.0,32.0,0.0,2.0685714285714285,1.0,12.0,0.0,0.40441176470588236,0.0,10.0,0.0,3.2666666666666666,2.0,12.0,0.0,0.19852941176470587,0.0,5.0,0.0,4.580246913580247,4.0,12.0,0.0,0.5931372549019608,0.0,29.0,0.0,2.227272727272727,2.0,13.0,0.0,0.3137254901960784,0.0,11.0,0.0,3.3203125,3.0,13.0,0.0,0.17401960784313725,0.0,4.0,0.0,4.380281690140845,3.0,13.0,0.0,0.43137254901960786,0.0,29.0,0.0,2.5568181818181817,2.0,13.0,0.0,0.24019607843137256,0.0,11.0,0.0,3.795918367346939,3.0,13.0,0.0,0.13970588235294118,0.0,3.0,0.0,5.087719298245614,4.0,13.0,0.0
20,2017-03-14 09:12:39,2017-04-11 12:44:29,11,0,43ea4f4c43aa89d4c435017f86d0da254e115e6b,54be39f47d188340b14d4d9236bbf3d43b1db2ae,11,28 days 03:31:50,28.14710648148149,2017-03-14 10:12:39,2017-04-11 14:44:46,28 days 04:32:07,28.18896990740741,6.3.1,6.3,0.8333333333333334,0.041666666666666664,0.125,0.0,0.4583333333333333,1320.6666666666667,1336.0,2757.0,0.0,705.6666666666666,684.0,780.0,653.0,1478.95,1371.0,2757.0,943.0,2.6666666666666665,2.0,7,1,0.5,0.5,1.0,0.0,1.2,1.0,2.0,0.0,0.1,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.2,1.0,2.0,0.0,0.1,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2017-04-11 12:44:29,2017-04-24 08:51:14,7,0,54be39f47d188340b14d4d9236bbf3d43b1db2ae,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa,7,12 days 20:06:45,12.838020833333333,2017-04-11 14:44:46,2017-04-24 10:51:14,12 days 20:06:28,12.837824074074076,6.3.2,6.3.1,0.8461538461538461,0.07692307692307693,0.07692307692307693,0.0,0.6153846153846154,1301.3846153846155,1295.0,2165.0,125.0,1072.0,1072.0,1072.0,1072.0,1429.1818181818182,1365.0,2165.0,1222.0,4.333333333333333,4.0,8,1,0.75,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2017-04-24 08:51:14,2017-06-02 08:32:25,1036,0,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754,1036,38 days 23:41:11,38.98693287037037,2017-04-24 10:51:14,2017-06-02 10:32:25,38 days 23:41:11,38.98693287037037,6.4,6.3.2,0.7459177008491182,0.09666884389288047,0.12214239059438275,0.03527106466361855,0.7041149575440888,1120.5035924232527,1357.0,3187.0,-218596.0,958.6363636363636,872.0,2560.0,267.0,1564.1584938704027,1450.5,3109.0,831.0,5.069536423841059,2.0,354,1,0.7701981707317073,0.0,312.0,0.0,2.016328550222662,1.0,101.0,0.0,0.30373475609756095,0.0,95.0,0.0,3.577164366373902,2.0,101.0,0.0,0.14596036585365854,0.0,38.0,0.0,5.281984334203655,4.0,101.0,0.0,0.5472560975609756,0.0,298.0,0.0,2.1413649025069637,1.0,89.0,0.0,0.2541920731707317,0.0,100.0,0.0,3.457271364317841,2.0,89.0,0.0,0.11890243902439024,0.0,41.0,0.0,5.115384615384615,4.0,89.0,0.0,0.4024390243902439,0.0,275.0,0.0,2.4176136363636362,2.0,102.0,0.0,0.20388719512195122,0.0,107.0,0.0,3.798130841121495,3.0,102.0,0.0,0.10861280487804878,0.0,45.0,0.0,5.375438596491228,4.0,102.0,0.0
23,2017-06-02 08:32:25,2017-08-01 11:58:54,413,0,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754,ef2ca5b33e5795b841d45e0b20fef3cb90391719,413,60 days 03:26:29,60.1433912037037,2017-06-02 10:32:25,2017-08-01 13:58:54,60 days 03:26:29,60.1433912037037,6.5,6.4,0.76,0.07571428571428572,0.11428571428571428,0.05,0.7385714285714285,1071.142857142857,1060.0,4679.0,0.0,786.8125,796.0,2144.0,209.0,1223.234962406015,1120.0,3209.0,785.0,5.637096774193548,2.0,120,1,0.9026217228464419,1.0,11.0,0.0,3.95850622406639,2.0,64.0,0.0,0.5131086142322098,0.0,6.0,0.0,6.204379562043796,4.0,64.0,0.0,0.33707865168539325,0.0,4.0,0.0,8.4,5.0,64.0,0.0,0.4868913857677903,0.0,10.0,0.0,3.9153846153846152,2.0,64.0,0.0,0.24719101123595505,0.0,6.0,0.0,6.742424242424242,3.0,64.0,0.0,0.15355805243445692,0.0,4.0,0.0,9.634146341463415,5.0,64.0,0.0,0.35580524344569286,0.0,8.0,0.0,3.473684210526316,1.0,40.0,0.0,0.17228464419475656,0.0,6.0,0.0,6.108695652173913,3.0,40.0,0.0,0.1198501872659176,0.0,5.0,0.0,7.90625,4.5,40.0,0.0
24,2017-08-01 11:58:54,2017-10-20 12:09:25,1055,0,ef2ca5b33e5795b841d45e0b20fef3cb90391719,353296630a2d150f48c76183e82188dfcaa42df0,1055,80 days 00:10:31,80.00730324074074,2017-08-01 13:58:54,2017-10-20 14:09:25,80 days 00:10:31,80.00730324074074,6.6,6.5,0.7779632721202003,0.08096828046744574,0.11686143572621036,0.024207011686143573,0.7312186978297162,1033.8906510851418,1047.5,4392.0,0.0,684.6857142857143,677.0,1347.0,173.0,1183.8884120171674,1113.0,2333.0,725.0,5.598130841121495,2.0,254,1,0.785472972972973,1.0,9.0,0.0,3.713978494623656,2.0,109.0,0.0,0.4391891891891892,0.0,3.0,0.0,5.8538461538461535,3.0,109.0,0.0,0.28378378378378377,0.0,3.0,0.0,7.964285714285714,5.0,109.0,0.0,0.3969594594594595,0.0,9.0,0.0,3.0595744680851062,2.0,24.0,0.0,0.20270270270270271,0.0,3.0,0.0,5.033333333333333,3.0,24.0,0.0,0.13513513513513514,0.0,2.0,0.0,6.55,4.0,24.0,0.0,0.23648648648648649,0.0,7.0,0.0,3.0785714285714287,1.5,36.0,0.0,0.11824324324324324,0.0,4.0,0.0,5.1571428571428575,3.0,36.0,0.0,0.06925675675675676,0.0,2.0,0.0,7.390243902439025,4.0,36.0,0.0
25,2017-10-20 12:09:25,2017-11-07 15:03:37,373,0,353296630a2d150f48c76183e82188dfcaa42df0,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b,373,18 days 02:54:12,18.12097222222221,2017-10-20 14:09:25,2017-11-07 16:03:37,18 days 01:54:12,18.079305555555557,6.7,6.6,0.8021505376344086,0.09462365591397849,0.08817204301075268,0.015053763440860216,0.7053763440860215,1226.7978494623655,1322.0,2934.0,0.0,692.3170731707318,564.0,1577.0,215.0,1395.6890080428955,1362.0,2934.0,832.0,4.471153846153846,2.0,102,1,0.6517857142857143,0.0,9.0,0.0,3.410958904109589,2.0,42.0,0.0,0.3705357142857143,0.0,3.0,0.0,5.240963855421687,4.0,42.0,0.0,0.26339285714285715,0.0,2.0,0.0,6.559322033898305,5.0,42.0,0.0,0.32142857142857145,0.0,7.0,0.0,3.1666666666666665,1.0,42.0,0.0,0.15625,0.0,2.0,0.0,5.457142857142857,3.0,42.0,0.0,0.11160714285714286,0.0,2.0,0.0,6.84,4.0,42.0,0.0,0.24107142857142858,0.0,8.0,0.0,3.0925925925925926,2.0,22.0,0.0,0.125,0.0,4.0,0.0,5.035714285714286,3.0,22.0,0.0,0.08482142857142858,0.0,2.0,0.0,6.473684210526316,4.0,22.0,0.0
26,2017-11-07 15:03:37,2017-12-20 16:32:02,25,0,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b,426519346f51f7b980a76f9050f983110550509d,25,43 days 01:28:25,43.06140046296297,2017-11-07 16:03:37,2017-12-20 17:32:02,43 days 01:28:25,43.06140046296297,6.7.1,6.7,0.8305084745762712,0.0847457627118644,0.05084745762711865,0.03389830508474576,0.6271186440677966,1297.135593220339,1405.0,2336.0,0.0,769.0,579.0,1547.0,181.0,1425.857142857143,1430.0,1743.0,910.0,3.933333333333333,1.0,20,1,0.2222222222222222,0.0,2.0,0.0,1.6666666666666667,1.5,3.0,0.0,0.1111111111111111,0.0,1.0,0.0,2.3333333333333335,2.0,3.0,0.0,0.037037037037037035,0.0,1.0,0.0,3.0,3.0,3.0,0.0,0.18518518518518517,0.0,2.0,0.0,1.8,2.0,3.0,0.0,0.1111111111111111,0.0,1.0,0.0,2.3333333333333335,2.0,3.0,0.0,0.037037037037037035,0.0,1.0,0.0,3.0,3.0,3.0,0.0,0.14814814814814814,0.0,2.0,0.0,1.5,1.5,2.0,0.0,0.07407407407407407,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2017-12-20 16:32:02,2018-02-22 16:56:57,30,0,426519346f51f7b980a76f9050f983110550509d,e3ae3ad6546d35ab9eb7c244352a58eea0a2f124,30,64 days 00:24:55,64.01730324074074,2017-12-20 17:32:02,2018-02-22 17:56:57,64 days 00:24:55,64.01730324074074,6.7.2,6.7.1,0.8524590163934426,0.06557377049180328,0.08196721311475409,0.0,0.5737704918032787,1391.5573770491803,1577.0,2304.0,0.0,414.0,388.0,506.0,315.0,1587.826923076923,1629.0,2304.0,239.0,3.388888888888889,2.0,21,1,0.3235294117647059,0.0,2.0,0.0,1.3636363636363635,1.0,4.0,0.0,0.058823529411764705,0.0,1.0,0.0,3.0,3.0,4.0,0.0,0.029411764705882353,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.20588235294117646,0.0,1.0,0.0,2.0,2.0,4.0,0.0,0.14705882352941177,0.0,1.0,0.0,2.4,2.0,4.0,0.0,0.029411764705882353,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.14705882352941177,0.0,1.0,0.0,2.0,2.0,4.0,0.0,0.08823529411764706,0.0,1.0,0.0,2.6666666666666665,2.0,4.0,0.0,0.029411764705882353,0.0,1.0,0.0,4.0,4.0,4.0,0.0
28,2017-12-20 16:32:02,2018-02-02 12:20:31,426,0,426519346f51f7b980a76f9050f983110550509d,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb,426,43 days 19:48:29,43.82533564814815,2017-12-20 17:32:02,2018-02-02 13:20:31,43 days 19:48:29,43.82533564814815,7.0,6.7.1,0.8092948717948718,0.05448717948717949,0.1266025641025641,0.009615384615384616,0.7211538461538461,1202.128205128205,1312.0,2627.0,0.0,728.1898734177215,751.0,1414.0,48.0,1356.0633663366336,1353.0,2627.0,93.0,5.426086956521739,2.0,128,1,0.6292517006802721,0.0,6.0,0.0,2.6594594594594594,1.0,34.0,0.0,0.2755102040816326,0.0,3.0,0.0,4.790123456790123,3.0,34.0,0.0,0.18027210884353742,0.0,3.0,0.0,6.264150943396227,4.0,34.0,0.0,0.4489795918367347,0.0,5.0,0.0,2.606060606060606,1.0,34.0,0.0,0.21428571428571427,0.0,2.0,0.0,4.365079365079365,3.0,34.0,0.0,0.12585034013605442,0.0,2.0,0.0,6.027027027027027,4.0,34.0,0.0,0.35714285714285715,0.0,5.0,0.0,2.961904761904762,1.0,34.0,0.0,0.17687074829931973,0.0,2.0,0.0,4.961538461538462,3.0,34.0,0.0,0.12585034013605442,0.0,2.0,0.0,6.162162162162162,4.0,34.0,0.0
29,2018-02-22 16:56:57,2018-04-06 14:12:21,15,0,e3ae3ad6546d35ab9eb7c244352a58eea0a2f124,baa823c2ae6ed4dd406b2ef12bc5ac6201e466f9,15,42 days 21:15:24,42.885694444444454,2018-02-22 17:56:57,2018-04-06 16:12:21,42 days 22:15:24,42.92736111111111,6.7.3,6.7.2,0.8823529411764706,0.0,0.08823529411764706,0.029411764705882353,0.6470588235294118,1174.8529411764705,1059.0,2292.0,53.0,936.0,928.0,963.0,917.0,1236.1333333333334,1142.0,2292.0,207.0,3.4,2.0,10,1,0.23529411764705882,0.0,1.0,0.0,1.25,1.0,2.0,0.0,0.058823529411764705,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,1.0,0.0,1.5,1.5,2.0,0.0,0.058823529411764705,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2018-04-06 14:12:21,2018-05-30 07:23:04,20,0,baa823c2ae6ed4dd406b2ef12bc5ac6201e466f9,b62b59da1adf991c41ed0730684f813d4116f6cc,20,53 days 17:10:43,53.71577546296298,2018-04-06 16:12:21,2018-05-30 09:23:04,53 days 17:10:43,53.71577546296298,6.7.4,6.7.3,0.8666666666666667,0.0,0.13333333333333333,0.0,0.3,1071.6666666666667,1080.0,1515.0,204.0,391.25,403.5,554.0,204.0,1176.3461538461538,1163.5,1515.0,845.0,3.3333333333333335,1.0,18,1,0.26666666666666666,0.0,3.0,0.0,1.25,1.0,2.0,0.0,0.06666666666666667,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,3.0,0.0,1.25,1.0,2.0,0.0,0.06666666666666667,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,3.0,0.0,1.25,1.0,2.0,0.0,0.06666666666666667,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2018-05-30 07:23:04,2018-08-06 10:17:09,27,0,b62b59da1adf991c41ed0730684f813d4116f6cc,ec8ab77fa180a9edaf664075e8e76ae0b4a2d9f1,27,68 days 02:54:05,68.12089120370369,2018-05-30 09:23:04,2018-08-06 12:17:09,68 days 02:54:05,68.12089120370369,6.7.5,6.7.4,0.7222222222222222,0.027777777777777776,0.16666666666666666,0.08333333333333333,0.5277777777777778,875.4166666666666,958.5,1524.0,52.0,475.1666666666667,311.0,1325.0,68.0,1085.8461538461538,1012.0,1524.0,850.0,3.0,2.0,11,1,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
