,from_author_date,to_author_date,ahead_by,behind_by,from_sha,to_sha,ahead_behind_sum,diff_author_dates,diff_author_days,from_commit_date,to_commit_date,diff_commit_dates,diff_commit_days,to_tag,from_tag,ratio_passed_builds,ratio_canceled_builds,ratio_failed_builds,ratio_errored_builds,ratio_pr_builds,mean_all_build_duration,median_all_build_duration,max_all_build_duration,min_all_build_duration,mean_failed_build_duration,median_failed_build_duration,max_failed_build_duration,min_failed_build_duration,mean_passed_build_duration,median_passed_build_duration,max_passed_build_duration,min_passed_build_duration,mean_n_builds_per_pull_request,median_n_builds_per_pull_request,max_n_builds_per_pull_request,min_n_builds_per_pull_request,not_passed_gp1_bs1_n_bursts_mean,not_passed_gp1_bs1_n_bursts_median,not_passed_gp1_bs1_n_bursts_max,not_passed_gp1_bs1_n_bursts_min,not_passed_gp1_bs1_burst_size_mean,not_passed_gp1_bs1_burst_size_median,not_passed_gp1_bs1_burst_size_max,not_passed_gp1_bs1_burst_size_min,not_passed_gp1_bs2_n_bursts_mean,not_passed_gp1_bs2_n_bursts_median,not_passed_gp1_bs2_n_bursts_max,not_passed_gp1_bs2_n_bursts_min,not_passed_gp1_bs2_burst_size_mean,not_passed_gp1_bs2_burst_size_median,not_passed_gp1_bs2_burst_size_max,not_passed_gp1_bs2_burst_size_min,not_passed_gp1_bs3_n_bursts_mean,not_passed_gp1_bs3_n_bursts_median,not_passed_gp1_bs3_n_bursts_max,not_passed_gp1_bs3_n_bursts_min,not_passed_gp1_bs3_burst_size_mean,not_passed_gp1_bs3_burst_size_median,not_passed_gp1_bs3_burst_size_max,not_passed_gp1_bs3_burst_size_min,not_passed_gp2_bs1_n_bursts_mean,not_passed_gp2_bs1_n_bursts_median,not_passed_gp2_bs1_n_bursts_max,not_passed_gp2_bs1_n_bursts_min,not_passed_gp2_bs1_burst_size_mean,not_passed_gp2_bs1_burst_size_median,not_passed_gp2_bs1_burst_size_max,not_passed_gp2_bs1_burst_size_min,not_passed_gp2_bs2_n_bursts_mean,not_passed_gp2_bs2_n_bursts_median,not_passed_gp2_bs2_n_bursts_max,not_passed_gp2_bs2_n_bursts_min,not_passed_gp2_bs2_burst_size_mean,not_passed_gp2_bs2_burst_size_median,not_passed_gp2_bs2_burst_size_max,not_passed_gp2_bs2_burst_size_min,not_passed_gp2_bs3_n_bursts_mean,not_passed_gp2_bs3_n_bursts_median,not_passed_gp2_bs3_n_bursts_max,not_passed_gp2_bs3_n_bursts_min,not_passed_gp2_bs3_burst_size_mean,not_passed_gp2_bs3_burst_size_median,not_passed_gp2_bs3_burst_size_max,not_passed_gp2_bs3_burst_size_min,not_passed_gp3_bs1_n_bursts_mean,not_passed_gp3_bs1_n_bursts_median,not_passed_gp3_bs1_n_bursts_max,not_passed_gp3_bs1_n_bursts_min,not_passed_gp3_bs1_burst_size_mean,not_passed_gp3_bs1_burst_size_median,not_passed_gp3_bs1_burst_size_max,not_passed_gp3_bs1_burst_size_min,not_passed_gp3_bs2_n_bursts_mean,not_passed_gp3_bs2_n_bursts_median,not_passed_gp3_bs2_n_bursts_max,not_passed_gp3_bs2_n_bursts_min,not_passed_gp3_bs2_burst_size_mean,not_passed_gp3_bs2_burst_size_median,not_passed_gp3_bs2_burst_size_max,not_passed_gp3_bs2_burst_size_min,not_passed_gp3_bs3_n_bursts_mean,not_passed_gp3_bs3_n_bursts_median,not_passed_gp3_bs3_n_bursts_max,not_passed_gp3_bs3_n_bursts_min,not_passed_gp3_bs3_burst_size_mean,not_passed_gp3_bs3_burst_size_median,not_passed_gp3_bs3_burst_size_max,not_passed_gp3_bs3_burst_size_min
32,2018-08-06 10:17:09,2018-11-19 15:51:14,16,0,ec8ab77fa180a9edaf664075e8e76ae0b4a2d9f1,302f75de1ec5df6e983970f3c76b86ee02b1cd26,16,105 days 05:34:05,105.23200231481482,2018-08-06 12:17:09,2018-11-19 17:49:11,105 days 05:32:02,105.23057870370373,6.7.6,6.7.5,0.7058823529411765,0.11764705882352941,0.17647058823529413,0.0,0.5294117647058824,832.2352941176471,940.0,1527.0,0.0,485.5,343.5,826.0,288.0,1038.375,990.0,1527.0,93.0,4.25,1.0,12,1,0.6363636363636364,1.0,2.0,0.0,1.8571428571428572,1.0,4.0,0.0,0.2727272727272727,0.0,1.0,0.0,3.0,3.0,4.0,0.0,0.18181818181818182,0.0,1.0,0.0,3.5,3.5,4.0,0.0,0.5454545454545454,0.0,2.0,0.0,1.8333333333333333,1.0,4.0,0.0,0.18181818181818182,0.0,1.0,0.0,3.5,3.5,4.0,0.0,0.18181818181818182,0.0,1.0,0.0,3.5,3.5,4.0,0.0,0.45454545454545453,0.0,2.0,0.0,1.4,1.0,3.0,0.0,0.09090909090909091,0.0,1.0,0.0,3.0,3.0,3.0,0.0,0.09090909090909091,0.0,1.0,0.0,3.0,3.0,3.0,0.0
33,2018-11-19 15:51:14,2019-04-16 15:38:04,12,0,302f75de1ec5df6e983970f3c76b86ee02b1cd26,4aa6d928f960303eb990d50c275513a517c85e69,12,147 days 23:46:50,147.99085648148147,2018-11-19 17:49:11,2019-04-16 17:38:04,147 days 23:48:53,147.9922800925926,6.7.7,6.7.6,0.6666666666666666,0.1111111111111111,0.14814814814814814,0.07407407407407407,0.6296296296296297,1125.5925925925926,1117.0,2323.0,229.0,586.0,491.0,1133.0,229.0,1315.0,1260.0,2323.0,912.0,3.857142857142857,1.0,13,1,0.16666666666666666,0.0,2.0,0.0,4.0,4.0,7.0,0.0,0.08333333333333333,0.0,1.0,0.0,7.0,7.0,7.0,0.0,0.08333333333333333,0.0,1.0,0.0,7.0,7.0,7.0,0.0,0.16666666666666666,0.0,2.0,0.0,4.0,4.0,7.0,0.0,0.08333333333333333,0.0,1.0,0.0,7.0,7.0,7.0,0.0,0.08333333333333333,0.0,1.0,0.0,7.0,7.0,7.0,0.0,0.08333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2018-02-02 12:20:31,2018-03-23 20:20:52,315,0,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb,ecdde3879059a41f229782061bdad49677dd63f8,315,49 days 08:00:21,49.33357638888889,2018-02-02 13:20:31,2018-03-23 20:20:52,49 days 07:00:21,49.29190972222222,7.1,7.0,0.8326585695006747,0.04183535762483131,0.11605937921727395,0.009446693657219974,0.7435897435897436,1374.4021592442646,1430.0,8581.0,0.0,870.3837209302326,800.0,1692.0,53.0,1513.354943273906,1495.0,8581.0,102.0,6.736363636363636,3.0,114,1,0.608843537414966,0.0,11.0,0.0,1.9776536312849162,1.0,19.0,0.0,0.22789115646258504,0.0,7.0,0.0,3.611940298507463,3.0,19.0,0.0,0.11564625850340136,0.0,5.0,0.0,5.176470588235294,4.0,19.0,0.0,0.4931972789115646,0.0,8.0,0.0,2.2413793103448274,1.0,21.0,0.0,0.22448979591836735,0.0,6.0,0.0,3.727272727272727,2.0,21.0,0.0,0.10884353741496598,0.0,4.0,0.0,5.5625,4.0,21.0,0.0,0.4523809523809524,0.0,8.0,0.0,2.3609022556390977,1.0,36.0,0.0,0.2108843537414966,0.0,6.0,0.0,3.9193548387096775,2.0,36.0,0.0,0.10204081632653061,0.0,3.0,0.0,5.966666666666667,4.0,36.0,0.0
35,2018-03-23 20:20:52,2018-06-13 20:20:50,500,0,ecdde3879059a41f229782061bdad49677dd63f8,d7828ea4d821aaceedd431004c83a196cea8b38a,500,81 days 23:59:58,81.99997685185187,2018-03-23 20:20:52,2018-06-13 20:20:50,81 days 23:59:58,81.99997685185187,7.2,7.1,0.7586206896551724,0.0,0.2413793103448276,0.0,0.0,1160.5172413793102,1232.5,1636.0,337.0,784.0714285714286,655.0,1361.0,337.0,1280.2954545454545,1279.0,1636.0,959.0,58.0,58.0,58,58,1.0,1.0,2.0,0.0,4.666666666666667,6.0,7.0,0.0,0.6666666666666666,0.0,2.0,0.0,6.5,6.5,7.0,0.0,0.6666666666666666,0.0,2.0,0.0,6.5,6.5,7.0,0.0,1.0,1.0,2.0,0.0,4.666666666666667,6.0,7.0,0.0,0.6666666666666666,0.0,2.0,0.0,6.5,6.5,7.0,0.0,0.6666666666666666,0.0,2.0,0.0,6.5,6.5,7.0,0.0,0.6666666666666666,0.0,2.0,0.0,6.5,6.5,7.0,0.0,0.6666666666666666,0.0,2.0,0.0,6.5,6.5,7.0,0.0,0.6666666666666666,0.0,2.0,0.0,6.5,6.5,7.0,0.0
36,2018-06-13 20:20:50,2018-07-20 20:21:18,228,0,d7828ea4d821aaceedd431004c83a196cea8b38a,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0,228,37 days 00:00:28,37.000324074074065,2018-06-13 20:20:50,2018-07-20 20:21:18,37 days 00:00:28,37.000324074074065,7.3,7.2,0.8421052631578947,0.0,0.15789473684210525,0.0,0.0,1213.3157894736842,1323.0,1447.0,498.0,553.6666666666666,561.0,602.0,498.0,1337.0,1346.0,1447.0,1201.0,19.0,19.0,19,19,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2018-07-20 20:21:18,2018-08-03 20:21:25,101,0,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0,86937350807da2beb38dcd4216eafea0009fb99f,101,14 days 00:00:07,14.000081018518514,2018-07-20 20:21:18,2018-08-03 20:21:25,14 days 00:00:07,14.000081018518514,7.4,7.3,1.0,0.0,0.0,0.0,0.0,1343.090909090909,1339.0,1529.0,1146.0,,,,,1343.090909090909,1339.0,1529.0,1146.0,11.0,11.0,11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2018-08-03 20:21:25,2018-12-18 09:56:40,657,0,86937350807da2beb38dcd4216eafea0009fb99f,cb851ba202973bd468e070572c1e3b0b0437d2f4,657,136 days 13:35:15,136.56614583333334,2018-08-03 20:21:25,2018-12-20 11:41:48,138 days 15:20:23,138.6391550925926,7.5,7.4,0.8846153846153846,0.0,0.10256410256410256,0.01282051282051282,0.0,1577.9102564102564,1770.0,2789.0,44.0,919.0,1086.0,1229.0,188.0,1676.536231884058,1822.0,2789.0,1181.0,39.0,39.0,77,1,3.0,3.0,6.0,0.0,1.3333333333333333,1.0,3.0,0.0,0.5,0.5,1.0,0.0,3.0,3.0,3.0,0.0,0.5,0.5,1.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,6.0,0.0,1.3333333333333333,1.0,3.0,0.0,0.5,0.5,1.0,0.0,3.0,3.0,3.0,0.0,0.5,0.5,1.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,6.0,0.0,1.3333333333333333,1.0,3.0,0.0,0.5,0.5,1.0,0.0,3.0,3.0,3.0,0.0,0.5,0.5,1.0,0.0,3.0,3.0,3.0,0.0
39,2018-12-18 09:56:40,2019-01-21 15:04:13,243,0,cb851ba202973bd468e070572c1e3b0b0437d2f4,c2edd480f08c8a692757df5ce6c89cddb566b666,243,34 days 05:07:33,34.21357638888889,2018-12-20 11:41:48,2019-01-21 20:21:01,32 days 08:39:13,32.36056712962963,7.6,7.5,0.8235294117647058,0.0,0.17647058823529413,0.0,0.0,1963.5294117647059,1983.0,3202.0,900.0,1154.6666666666667,1041.0,1523.0,900.0,2136.8571428571427,1995.0,3202.0,1919.0,8.5,8.5,16,1,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2019-01-21 15:04:13,2019-03-19 16:29:12,236,0,c2edd480f08c8a692757df5ce6c89cddb566b666,69bc562d207053ef21afd12c8bc9c5217b50227a,236,57 days 01:24:59,57.0590162037037,2019-01-21 20:21:01,2019-03-20 16:29:54,57 days 20:08:53,57.83950231481482,7.7,7.6,0.8787878787878788,0.0,0.09090909090909091,0.030303030303030304,0.030303030303030304,2073.4848484848485,2046.0,3445.0,418.0,1140.3333333333333,1224.0,1779.0,418.0,2122.7241379310344,2054.0,2594.0,1855.0,11.0,1.0,31,1,0.75,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-03-19 16:29:12,2019-06-18 09:08:04,509,0,69bc562d207053ef21afd12c8bc9c5217b50227a,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,509,90 days 16:38:52,90.6936574074074,2019-03-20 16:29:54,2019-06-18 20:21:07,90 days 03:51:13,90.16056712962965,7.8,7.7,0.75,0.0,0.25,0.0,0.0,1617.8125,1799.5,2779.0,219.0,805.375,675.0,2566.0,219.0,1888.625,1922.5,2779.0,1309.0,21.333333333333332,1.0,62,1,1.6666666666666667,0.0,5.0,0.0,2.8,1.0,6.0,0.0,0.6666666666666666,0.0,2.0,0.0,5.5,5.5,6.0,0.0,0.6666666666666666,0.0,2.0,0.0,5.5,5.5,6.0,0.0,1.6666666666666667,0.0,5.0,0.0,2.8,1.0,6.0,0.0,0.6666666666666666,0.0,2.0,0.0,5.5,5.5,6.0,0.0,0.6666666666666666,0.0,2.0,0.0,5.5,5.5,6.0,0.0,1.3333333333333333,0.0,4.0,0.0,3.5,3.5,6.0,0.0,1.0,0.0,3.0,0.0,4.333333333333333,5.0,6.0,0.0,0.6666666666666666,0.0,2.0,0.0,5.5,5.5,6.0,0.0
42,2019-06-18 09:08:04,2019-07-01 07:56:26,141,0,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,6502ec4ffee7e5a57498baaf330b80eb490d01c2,141,12 days 22:48:22,12.950254629629633,2019-06-18 20:21:07,2019-10-17 15:24:45,120 days 19:03:38,120.7941898148148,7.9,7.8,0.375,0.0,0.375,0.25,0.0,1337.375,1285.5,2419.0,37.0,1235.0,1203.0,1368.0,1134.0,2187.0,2158.0,2419.0,1984.0,2.6666666666666665,2.0,5,1,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2019-07-01 07:56:26,2019-07-10 12:20:33,17,0,6502ec4ffee7e5a57498baaf330b80eb490d01c2,6818fad17ba67e97d395a8488d5412e00892d5e1,17,9 days 04:24:07,9.183414351851852,2019-10-17 15:24:45,2019-10-17 15:24:48,0 days 00:00:03,3.472222222222222e-05,7.9.1,7.9,0.0,0.0,0.0,1.0,0.0,1187.0,1187.0,1187.0,1187.0,,,,,,,,,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2019-07-01 07:56:26,2019-10-15 08:15:12,415,1,6502ec4ffee7e5a57498baaf330b80eb490d01c2,87ca68d63f4afd37d74b2f454430dfde9e862c6a,416,106 days 00:18:46,106.0130324074074,2019-10-17 15:24:45,2019-10-15 11:52:16,-3 days +20:27:31,-2.1475578703703704,8.0,7.9,0.8837209302325582,0.03488372093023256,0.08139534883720931,0.0,0.023255813953488372,1681.3837209302326,1805.5,2429.0,0.0,1302.7142857142858,1367.0,1571.0,921.0,1782.6315789473683,1906.0,2429.0,178.0,6.142857142857143,1.0,72,1,0.35714285714285715,0.0,5.0,0.0,1.2,1.0,2.0,0.0,0.07142857142857142,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,5.0,0.0,1.2,1.0,2.0,0.0,0.07142857142857142,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,5.0,0.0,1.2,1.0,2.0,0.0,0.07142857142857142,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2019-07-10 12:20:33,2020-03-24 07:49:27,30,0,6818fad17ba67e97d395a8488d5412e00892d5e1,898a79cc7df01a9603c17f92b93e46ec62bc77d2,30,257 days 19:28:54,257.8117361111111,2019-10-17 15:24:48,2020-03-24 20:03:32,159 days 04:38:44,159.1935648148148,7.9.3,7.9.1,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,2971.777777777778,3039.5,3636.0,1881.0,,,,,2842.266666666667,2746.0,3588.0,1881.0,6.0,1.0,16,1,0.25,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2020-03-24 07:49:27,2020-07-23 14:40:10,14,0,898a79cc7df01a9603c17f92b93e46ec62bc77d2,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,14,121 days 06:50:43,121.2852199074074,2020-03-24 20:03:32,2020-07-23 20:05:45,121 days 00:02:13,121.00153935185185,7.9.4,7.9.3,0.9,0.0,0.0,0.1,0.0,2331.6,2297.5,3723.0,1607.0,,,,,2177.0,2271.0,2768.0,1607.0,5.0,5.0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2019-10-15 08:15:12,2019-12-17 12:29:34,196,0,87ca68d63f4afd37d74b2f454430dfde9e862c6a,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,196,63 days 04:14:22,63.17664351851853,2019-10-15 11:52:16,2019-12-17 15:52:53,63 days 04:00:37,63.16709490740741,8.1,8.0,0.9512195121951219,0.0,0.04878048780487805,0.0,0.0,2141.878048780488,2241.0,3239.0,1307.0,1345.5,1345.5,1384.0,1307.0,2182.7179487179487,2262.0,3239.0,1430.0,10.25,1.5,37,1,0.25,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.25,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.25,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.25,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2019-12-17 12:29:34,2020-02-25 14:32:24,262,1,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,749367809478e5b7f60c6ef952436db9789b5882,263,70 days 02:02:50,70.08530092592592,2019-12-17 15:52:53,2020-02-26 10:41:20,70 days 18:48:27,70.78364583333334,8.2,8.1,0.8571428571428571,0.0,0.02857142857142857,0.11428571428571428,0.0,2453.8,2388.0,3610.0,179.0,1617.0,1617.0,1617.0,1617.0,2333.4333333333334,2365.0,3447.0,179.0,8.75,1.0,32,1,0.5,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.5,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.5,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.5,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2020-02-25 14:32:24,2020-04-28 13:54:13,180,0,749367809478e5b7f60c6ef952436db9789b5882,9c58e36328ae79ad3c36c13aa253879351ce3613,180,62 days 23:21:49,62.97348379629629,2020-02-26 10:41:20,2020-04-28 20:03:32,62 days 09:22:12,62.39041666666667,8.3,8.2,0.7692307692307693,0.0,0.0,0.23076923076923078,0.0,2769.2820512820513,2750.0,3688.0,1927.0,,,,,2512.7,2389.0,3547.0,1927.0,13.0,1.0,37,1,0.25,0.0,1.0,0.0,9.0,9.0,9.0,0.0,0.25,0.0,1.0,0.0,9.0,9.0,9.0,0.0,0.25,0.0,1.0,0.0,9.0,9.0,9.0,0.0,0.25,0.0,1.0,0.0,9.0,9.0,9.0,0.0,0.25,0.0,1.0,0.0,9.0,9.0,9.0,0.0,0.25,0.0,1.0,0.0,9.0,9.0,9.0,0.0,0.25,0.0,1.0,0.0,9.0,9.0,9.0,0.0,0.25,0.0,1.0,0.0,9.0,9.0,9.0,0.0,0.25,0.0,1.0,0.0,9.0,9.0,9.0,0.0
50,2020-04-28 13:54:13,2020-05-07 12:09:22,3,0,9c58e36328ae79ad3c36c13aa253879351ce3613,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,3,8 days 22:15:09,8.9271875,2020-04-28 20:03:32,2020-05-08 10:59:30,9 days 14:55:58,9.622199074074073,8.3.1,8.3,1.0,0.0,0.0,0.0,0.0,2169.5,2169.5,2176.0,2163.0,,,,,2169.5,2169.5,2176.0,2163.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2020-04-28 13:54:13,2020-07-03 07:09:27,241,0,9c58e36328ae79ad3c36c13aa253879351ce3613,74b4533439f380827d68e8c01667eeaecad89fc7,241,65 days 17:15:14,65.71891203703704,2020-04-28 20:03:32,2020-07-03 20:05:22,66 days 00:01:50,66.00127314814813,8.4,8.3,1.0,0.0,0.0,0.0,0.0,2414.1052631578946,2414.5,3153.0,1814.0,,,,,2414.1052631578946,2414.5,3153.0,1814.0,12.666666666666666,1.0,36,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2020-07-03 07:09:27,2020-07-14 08:13:18,6,0,74b4533439f380827d68e8c01667eeaecad89fc7,a0d372f704998d38856c26e28662fd7de062f873,6,11 days 01:03:51,11.044340277777774,2020-07-03 20:05:22,2020-07-14 12:11:47,10 days 16:06:25,10.671122685185184,8.4.1,8.4,1.0,0.0,0.0,0.0,0.0,2617.5,2617.5,2647.0,2588.0,,,,,2617.5,2617.5,2647.0,2588.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2020-07-14 08:13:18,2020-08-27 14:11:31,4,0,a0d372f704998d38856c26e28662fd7de062f873,2de1f343e3dbd9e88007b42e475512677c04eb8a,4,44 days 05:58:13,44.24876157407408,2020-07-14 12:11:47,2020-08-28 11:43:56,44 days 23:32:09,44.98065972222222,8.4.2,8.4.1,1.0,0.0,0.0,0.0,0.0,2804.0,2804.0,2847.0,2761.0,,,,,2804.0,2804.0,2847.0,2761.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
